shipping_id,order_id,shipping_date,return_date,shipping_providers,delivery_status
11140,21266,08-16-2017,,xpo logistics,Delivered
11141,5318,11-05-2015,,amazon logistics,Delivered
11142,22445,10-12-2016,,amazon logistics,Delivered
11143,5874,04-17-2016,04-27-2016,lasership,Returned
11144,7832,03-13-2017,03-23-2017,fedex,Returned
11146,10199,01-31-2016,02-10-2016,lasership,Returned
11147,7284,12-21-2016,01-01-2017,lasership,Returned
11148,2398,01-08-2017,,lasership,Delivered
11149,20796,06-20-2017,,ontrac,Delivered
11150,23659,04-16-2016,05-01-2016,amazon logistics,Returned
11151,10315,01-26-2016,,ups,Delivered
11152,16408,01-18-2016,,ups,Delivered
11153,9446,07-30-2016,,lasership,Delivered
11154,18874,02-02-2017,,lasership,Delivered
11155,10708,01-10-2016,,dhl,Delivered
11156,15160,05-19-2017,06-03-2017,ontrac,Returned
11157,13175,12-30-2015,,spee-dee delivery,Delivered
11158,58,06-05-2017,06-17-2017,xpo logistics,Returned
11159,21300,08-17-2017,08-30-2017,ups,Returned
11160,10390,01-21-2016,,lasership,Delivered
11161,15027,10-28-2016,,amazon logistics,Delivered
11162,6748,10-18-2016,10-27-2016,ontrac,Returned
11163,7827,03-16-2017,03-26-2017,ontrac,Returned
11164,4244,02-27-2016,,lasership,Delivered
11165,11181,06-19-2016,,dhl,Delivered
11166,6063,04-03-2016,04-15-2016,dhl,Returned
11167,23988,12-30-2015,01-11-2016,dhl,Returned
11168,9604,01-11-2016,,ups,Delivered
11169,16402,01-18-2016,01-31-2016,amazon logistics,Returned
11170,8938,09-20-2016,,dhl,Delivered
11171,15965,09-03-2015,09-12-2015,spee-dee delivery,Returned
11172,19683,08-16-2016,08-24-2016,dhl,Returned
11173,22076,05-15-2017,,usps,Delivered
11174,23990,12-30-2015,,lasership,Delivered
11175,22407,10-01-2016,10-16-2016,purolator,Returned
11176,10304,01-23-2016,01-31-2016,dhl,Returned
11177,10238,01-27-2016,,dhl,Delivered
11178,16902,06-11-2016,06-26-2016,xpo logistics,Returned
11179,9567,01-12-2016,,ontrac,Delivered
11180,4030,12-30-2015,,dhl,Delivered
11181,3961,01-31-2017,,dhl,Delivered
11182,12566,12-30-2015,,amazon logistics,Delivered
11183,10207,01-31-2016,02-08-2016,ontrac,Returned
11184,20931,07-08-2017,,xpo logistics,Delivered
11185,7828,03-16-2017,03-27-2017,ontrac,Returned
11186,15845,07-07-2015,07-22-2015,ups,Returned
11187,10640,01-11-2016,,xpo logistics,Delivered
11188,7,01-16-2017,01-27-2017,dhl,Returned
11189,4662,12-25-2016,01-02-2017,amazon logistics,Returned
11190,8582,01-10-2017,,ups,Delivered
11191,10329,01-23-2016,,xpo logistics,Delivered
11192,19599,07-27-2016,08-05-2016,xpo logistics,Returned
11193,23557,04-12-2016,,xpo logistics,Delivered
11195,14640,01-07-2017,,ups,Delivered
11196,23576,04-09-2016,04-17-2016,purolator,Returned
11197,23921,12-05-2015,12-13-2015,spee-dee delivery,Returned
11198,14433,01-20-2017,,lasership,Delivered
11199,1733,12-17-2016,12-25-2016,fedex,Returned
11200,23454,03-30-2016,,amazon logistics,Delivered
11201,17708,05-20-2017,,xpo logistics,Delivered
11202,20673,06-03-2017,,ups,Delivered
11203,1203,02-04-2017,,xpo logistics,Delivered
11204,14932,11-27-2016,,lasership,Delivered
11205,32,01-30-2017,02-13-2017,lasership,Returned
11206,21901,04-26-2017,,spee-dee delivery,Delivered
11207,8994,09-12-2016,09-26-2016,fedex,Returned
11208,18147,08-27-2017,,ups,Delivered
11209,20065,12-25-2016,,spee-dee delivery,Delivered
11210,19152,05-28-2016,,xpo logistics,Delivered
11211,2460,01-07-2017,,lasership,Delivered
11212,236,02-01-2017,,xpo logistics,Delivered
11213,19327,06-22-2016,06-30-2016,xpo logistics,Returned
11214,4722,06-08-2016,06-23-2016,spee-dee delivery,Returned
11215,20917,07-08-2017,07-22-2017,purolator,Returned
11216,1445,01-04-2017,01-14-2017,amazon logistics,Returned
11217,20092,12-31-2016,,usps,Delivered
11218,7387,12-15-2016,,fedex,Delivered
11219,13373,12-21-2015,,dhl,Delivered
11220,7618,04-01-2017,04-10-2017,fedex,Returned
11221,9947,01-11-2016,01-22-2016,amazon logistics,Returned
11222,3742,12-12-2015,,xpo logistics,Delivered
11223,5732,04-30-2016,,dhl,Delivered
11224,2491,01-11-2017,,ups,Delivered
11225,9852,01-09-2016,01-24-2016,lasership,Returned
11226,366,01-19-2017,,xpo logistics,Delivered
11227,11498,03-27-2016,,xpo logistics,Delivered
11228,12200,01-03-2016,,spee-dee delivery,Delivered
11229,479,11-25-2016,,dhl,Delivered
11230,10284,01-24-2016,,amazon logistics,Delivered
11231,10682,01-11-2016,01-20-2016,ups,Returned
11232,19450,07-13-2016,07-21-2016,dhl,Returned
11233,21909,04-15-2017,04-29-2017,fedex,Returned
11234,19283,06-16-2016,,amazon logistics,Delivered
11235,10758,07-24-2016,,ontrac,Delivered
11236,3818,12-31-2015,,fedex,Delivered
11237,2659,05-20-2017,,fedex,Delivered
11238,18083,08-18-2017,09-01-2017,ontrac,Returned
11239,4029,12-29-2015,,purolator,Delivered
11240,10342,01-26-2016,,spee-dee delivery,Delivered
11241,178,12-07-2016,,spee-dee delivery,Delivered
11242,23839,11-10-2015,,fedex,Delivered
11243,19858,12-10-2016,,xpo logistics,Delivered
11244,3849,01-20-2017,,dhl,Delivered
11245,469,03-06-2017,,dhl,Delivered
11246,9633,01-10-2016,,purolator,Delivered
11247,21858,04-04-2017,,usps,Delivered
11248,21830,04-04-2017,,spee-dee delivery,Delivered
11249,11095,06-26-2016,,purolator,Delivered
11250,21941,05-01-2017,,fedex,Delivered
11251,11916,02-20-2016,,lasership,Delivered
11252,20226,01-17-2017,02-01-2017,usps,Returned
11253,16946,05-15-2016,05-23-2016,ups,Returned
11254,5469,05-29-2016,06-08-2016,usps,Returned
11255,16890,05-21-2016,,spee-dee delivery,Delivered
11256,12901,01-24-2017,02-08-2017,amazon logistics,Returned
11257,22658,10-27-2016,,fedex,Delivered
11258,7840,03-12-2017,03-20-2017,ontrac,Returned
11260,28,01-28-2017,02-07-2017,ups,Returned
11261,11215,06-18-2016,,ups,Delivered
11262,4605,03-01-2017,,lasership,Delivered
11263,23199,02-07-2016,,xpo logistics,Delivered
11264,12098,01-07-2016,,amazon logistics,Delivered
11265,12307,12-30-2015,01-09-2016,lasership,Returned
11266,9533,01-09-2016,,fedex,Delivered
11267,21442,08-22-2017,,spee-dee delivery,Delivered
11268,8566,01-07-2017,01-20-2017,ontrac,Returned
11269,1024,02-17-2017,02-27-2017,usps,Returned
11270,10029,01-08-2016,01-21-2016,xpo logistics,Returned
11271,22286,09-10-2016,,usps,Delivered
11272,11438,03-28-2016,,usps,Delivered
11273,7275,12-19-2016,01-02-2017,spee-dee delivery,Returned
11274,17592,04-02-2017,,ups,Delivered
11275,12702,01-30-2017,,ups,Delivered
11276,17130,07-23-2016,,ontrac,Delivered
11277,11810,03-12-2016,,amazon logistics,Delivered
11278,2381,01-09-2017,,amazon logistics,Delivered
11279,23634,04-30-2016,,dhl,Delivered
11280,658,04-09-2017,,lasership,Delivered
11281,20863,06-25-2017,,usps,Delivered
11282,935,03-05-2017,,spee-dee delivery,Delivered
11283,8883,09-24-2016,,fedex,Delivered
11284,17971,07-22-2017,,amazon logistics,Delivered
11285,15368,03-22-2017,04-04-2017,ups,Returned
11286,14792,12-18-2016,,purolator,Delivered
11287,8932,09-18-2016,,amazon logistics,Delivered
11288,16914,06-12-2016,,ups,Delivered
11289,7372,12-16-2016,12-30-2016,fedex,Returned
11290,2439,01-09-2017,,ups,Delivered
11292,7717,03-18-2017,,lasership,Delivered
11293,8797,10-05-2016,,usps,Delivered
11294,11008,07-06-2016,,purolator,Delivered
11295,9885,01-08-2016,,fedex,Delivered
11296,18254,10-18-2016,,amazon logistics,Delivered
11297,6896,01-04-2017,01-18-2017,usps,Returned
11298,14634,01-11-2017,01-25-2017,usps,Returned
11299,6492,11-18-2016,11-30-2016,purolator,Returned
11300,20563,02-11-2017,,lasership,Delivered
11301,3056,12-25-2016,,purolator,Delivered
11302,782,03-17-2017,03-27-2017,lasership,Returned
11303,5340,10-22-2015,,ontrac,Delivered
11304,4819,12-30-2015,,fedex,Delivered
11305,952,03-07-2017,03-18-2017,ontrac,Returned
11306,11251,06-12-2016,,amazon logistics,Delivered
11307,5571,05-16-2016,,ups,Delivered
11308,5394,10-18-2015,10-26-2015,ontrac,Returned
11309,1060,02-15-2017,03-02-2017,purolator,Returned
11310,17312,09-14-2016,,amazon logistics,Delivered
11311,11312,06-14-2016,,xpo logistics,Delivered
11312,19623,08-01-2016,,lasership,Delivered
11313,7380,12-15-2016,,xpo logistics,Delivered
11314,2706,05-21-2017,,purolator,Delivered
11315,21488,02-21-2017,03-04-2017,spee-dee delivery,Returned
11316,11097,06-28-2016,,ups,Delivered
11317,8085,02-05-2017,,fedex,Delivered
11318,11910,02-22-2016,,ups,Delivered
11319,12468,12-29-2015,01-09-2016,ontrac,Returned
11320,8610,01-08-2017,01-16-2017,xpo logistics,Returned
11321,6136,12-14-2016,,ups,Delivered
11322,5328,10-29-2015,,fedex,Delivered
11323,8872,09-24-2016,,ups,Delivered
11324,16734,04-09-2016,,lasership,Delivered
11325,5312,11-03-2015,11-12-2015,ontrac,Returned
11327,13723,11-28-2015,,dhl,Delivered
11328,17238,08-06-2016,,ontrac,Delivered
11329,6112,03-28-2016,,dhl,Delivered
11330,3476,02-28-2017,,fedex,Delivered
11331,12251,01-01-2016,,lasership,Delivered
11332,2569,06-05-2017,,spee-dee delivery,Delivered
11333,11911,02-21-2016,,xpo logistics,Delivered
11334,9724,01-13-2016,,amazon logistics,Delivered
11335,7151,12-25-2016,,ontrac,Delivered
11336,10859,07-19-2016,08-03-2016,usps,Returned
11337,11540,03-21-2016,,purolator,Delivered
11338,2323,01-20-2017,,fedex,Delivered
11339,12885,01-26-2017,,lasership,Delivered
11341,1654,12-26-2016,01-05-2017,xpo logistics,Returned
11342,12799,01-28-2017,,spee-dee delivery,Delivered
11343,20031,12-22-2016,,ups,Delivered
11344,11751,03-13-2016,03-23-2016,spee-dee delivery,Returned
11345,18435,12-11-2016,,usps,Delivered
11346,7239,12-24-2016,,xpo logistics,Delivered
11347,11203,06-19-2016,,ontrac,Delivered
11348,22620,10-21-2016,,dhl,Delivered
11349,113,01-09-2017,,ontrac,Delivered
11350,4576,01-12-2017,,ups,Delivered
11351,21565,03-06-2017,,purolator,Delivered
11352,19899,12-13-2016,12-24-2016,purolator,Returned
11354,12587,12-30-2015,,amazon logistics,Delivered
11355,14943,11-21-2016,12-03-2016,lasership,Returned
11356,22053,05-18-2017,05-28-2017,amazon logistics,Returned
11357,16473,01-13-2016,01-26-2016,usps,Returned
11358,14474,01-20-2017,,dhl,Delivered
11359,3330,10-31-2016,,xpo logistics,Delivered
11360,20496,02-05-2017,02-13-2017,ups,Returned
11361,1611,12-25-2016,,usps,Delivered
11362,11645,03-14-2016,,fedex,Delivered
11363,20721,06-14-2017,,usps,Delivered
11364,7047,12-25-2016,,usps,Delivered
11365,1265,01-05-2017,,ups,Delivered
11366,10223,02-02-2016,,ontrac,Delivered
11367,13340,12-27-2015,,xpo logistics,Delivered
11368,18425,11-22-2016,12-04-2016,spee-dee delivery,Returned
11369,10143,01-08-2016,,xpo logistics,Delivered
11370,19637,08-04-2016,,purolator,Delivered
11371,2104,01-24-2017,,fedex,Delivered
11372,2339,01-17-2017,,purolator,Delivered
11373,19030,05-14-2016,05-28-2016,spee-dee delivery,Returned
11374,2557,01-08-2017,,ontrac,Delivered
11375,19930,12-15-2016,,fedex,Delivered
11376,7559,04-12-2017,04-26-2017,dhl,Returned
11377,4036,12-31-2015,,usps,Delivered
11378,23392,03-22-2016,,lasership,Delivered
11379,12610,02-04-2017,,lasership,Delivered
11380,6409,11-21-2016,,xpo logistics,Delivered
11381,20175,01-06-2017,,usps,Delivered
11382,12024,02-02-2016,,xpo logistics,Delivered
11383,3564,01-26-2016,02-08-2016,lasership,Returned
11384,17992,07-10-2017,,ontrac,Delivered
11385,2913,12-13-2016,12-21-2016,amazon logistics,Returned
11386,9259,08-16-2016,,usps,Delivered
11387,2399,01-11-2017,,lasership,Delivered
11388,13134,12-30-2015,,usps,Delivered
11389,23495,04-02-2016,,ontrac,Delivered
11390,9877,01-08-2016,,spee-dee delivery,Delivered
11391,5015,12-11-2016,12-22-2016,purolator,Returned
11392,13660,12-04-2015,12-19-2015,spee-dee delivery,Returned
11393,22100,05-20-2017,,ups,Delivered
11394,23635,05-04-2016,,xpo logistics,Delivered
11395,23539,04-04-2016,04-13-2016,dhl,Returned
11396,10645,01-13-2016,,xpo logistics,Delivered
11397,3844,01-19-2017,02-02-2017,fedex,Returned
11398,19000,09-10-2017,,usps,Delivered
11399,13456,12-19-2015,,purolator,Delivered
11400,11599,03-22-2016,,xpo logistics,Delivered
11401,7470,04-30-2017,,lasership,Delivered
11402,3711,12-05-2015,,ups,Delivered
11403,6621,10-29-2016,,usps,Delivered
11404,23147,01-31-2016,,usps,Delivered
11405,3429,01-26-2017,02-05-2017,xpo logistics,Returned
11406,20739,06-18-2017,,lasership,Delivered
11407,12509,01-01-2016,,fedex,Delivered
11408,19441,07-03-2016,,xpo logistics,Delivered
11409,21209,08-06-2017,,lasership,Delivered
11410,21536,02-25-2017,03-07-2017,lasership,Returned
11411,11988,02-13-2016,,fedex,Delivered
11412,16301,12-15-2015,,spee-dee delivery,Delivered
11413,10803,07-27-2016,08-07-2016,spee-dee delivery,Returned
11414,7377,12-17-2016,,ups,Delivered
11415,1363,12-31-2016,,spee-dee delivery,Delivered
11416,19828,12-08-2016,,dhl,Delivered
11417,12981,01-20-2017,,fedex,Delivered
11418,414,01-09-2017,,amazon logistics,Delivered
11419,13994,05-07-2017,,fedex,Delivered
11420,4580,01-10-2017,,lasership,Delivered
11421,7432,12-16-2016,,purolator,Delivered
11422,18741,01-23-2017,,ontrac,Delivered
11423,3373,03-17-2017,03-28-2017,xpo logistics,Returned
11424,11904,02-26-2016,03-05-2016,fedex,Returned
11425,7326,12-18-2016,,purolator,Delivered
11426,2034,01-24-2017,,usps,Delivered
11427,16521,02-13-2016,,amazon logistics,Delivered
11428,23531,04-04-2016,,usps,Delivered
11429,14450,01-21-2017,,spee-dee delivery,Delivered
11430,15227,04-26-2017,,lasership,Delivered
11431,6357,11-28-2016,,fedex,Delivered
11432,17512,03-05-2017,,dhl,Delivered
11433,15820,08-14-2015,,xpo logistics,Delivered
11434,5316,11-03-2015,,ontrac,Delivered
11435,17222,08-09-2016,,spee-dee delivery,Delivered
11436,12553,12-30-2015,01-11-2016,purolator,Returned
11437,149,01-30-2017,02-12-2017,spee-dee delivery,Returned
11438,4144,01-07-2016,,spee-dee delivery,Delivered
11439,1154,02-08-2017,,usps,Delivered
11440,2041,01-25-2017,,xpo logistics,Delivered
11441,21844,04-09-2017,,amazon logistics,Delivered
11442,14942,11-24-2016,12-07-2016,usps,Returned
11443,19636,08-04-2016,,xpo logistics,Delivered
11444,2117,01-22-2017,02-05-2017,lasership,Returned
11445,15177,05-14-2017,,ups,Delivered
11446,16859,06-08-2016,,fedex,Delivered
11447,14541,01-19-2017,,spee-dee delivery,Delivered
11448,18541,01-01-2017,,ups,Delivered
11449,4574,01-09-2017,,purolator,Delivered
11450,2321,01-18-2017,02-01-2017,ontrac,Returned
11451,110,01-10-2017,01-22-2017,dhl,Returned
11452,21541,03-05-2017,,dhl,Delivered
11453,7379,12-16-2016,,amazon logistics,Delivered
11454,4417,01-15-2016,01-28-2016,spee-dee delivery,Returned
11455,6638,10-23-2016,,usps,Delivered
11456,19011,05-10-2016,,usps,Delivered
11457,16884,05-10-2016,,lasership,Delivered
11458,6243,12-10-2016,,xpo logistics,Delivered
11459,18233,10-02-2016,10-11-2016,ups,Returned
11460,10431,01-17-2016,01-25-2016,dhl,Returned
11461,6925,12-28-2016,01-06-2017,spee-dee delivery,Returned
11462,4897,12-03-2016,12-18-2016,amazon logistics,Returned
11463,6083,04-02-2016,,dhl,Delivered
11464,16154,11-05-2015,,lasership,Delivered
11465,18821,01-28-2017,,fedex,Delivered
11466,14820,12-16-2016,,dhl,Delivered
11467,23962,12-29-2015,,dhl,Delivered
11468,10830,07-23-2016,,amazon logistics,Delivered
11469,5232,11-19-2015,,dhl,Delivered
11470,13172,12-30-2015,,purolator,Delivered
11471,16982,06-13-2016,,ups,Delivered
11472,15166,05-13-2017,,lasership,Delivered
11473,18864,01-28-2017,,lasership,Delivered
11474,3984,02-04-2017,,purolator,Delivered
11475,3788,12-30-2015,,purolator,Delivered
11476,2422,01-09-2017,,usps,Delivered
11477,19797,09-04-2016,09-15-2016,fedex,Returned
11478,1313,01-03-2017,01-17-2017,fedex,Returned
11479,8080,02-05-2017,,ups,Delivered
11480,4247,02-29-2016,,spee-dee delivery,Delivered
11481,19789,08-27-2016,09-11-2016,fedex,Returned
11482,19075,05-20-2016,,ontrac,Delivered
11483,7793,03-16-2017,,usps,Delivered
11484,9226,08-20-2016,08-31-2016,purolator,Returned
11485,5566,05-17-2016,,amazon logistics,Delivered
11487,18004,07-08-2017,,amazon logistics,Delivered
11488,2995,01-28-2017,,xpo logistics,Delivered
11489,17898,06-24-2017,,purolator,Delivered
11490,17754,05-20-2017,,lasership,Delivered
11491,16267,12-30-2015,01-09-2016,amazon logistics,Returned
11492,12373,12-30-2015,,xpo logistics,Delivered
11493,10094,01-06-2016,,ups,Delivered
11495,3527,01-14-2016,,fedex,Delivered
11496,8855,09-25-2016,,lasership,Delivered
11497,6510,11-13-2016,,amazon logistics,Delivered
11498,5313,11-03-2015,11-14-2015,spee-dee delivery,Returned
11499,11781,03-15-2016,03-23-2016,ups,Returned
11500,13506,12-13-2015,12-28-2015,usps,Returned
11501,8834,09-30-2016,,dhl,Delivered
11502,18977,01-10-2016,,ontrac,Delivered
11503,16035,10-18-2015,,lasership,Delivered
11505,2998,01-11-2017,,amazon logistics,Delivered
11506,20657,06-04-2017,,amazon logistics,Delivered
11507,23234,02-17-2016,02-25-2016,spee-dee delivery,Returned
11508,22269,09-18-2016,,spee-dee delivery,Delivered
11509,16382,01-07-2016,,xpo logistics,Delivered
11510,6186,12-13-2016,12-21-2016,ups,Returned
11511,5000,03-30-2017,,amazon logistics,Delivered
11512,2588,06-04-2017,,xpo logistics,Delivered
11513,8996,09-13-2016,09-28-2016,lasership,Returned
11514,13890,05-22-2017,,fedex,Delivered
11515,4936,06-09-2016,,spee-dee delivery,Delivered
11516,7102,12-25-2016,01-06-2017,purolator,Returned
11517,10000,01-09-2016,01-24-2016,usps,Returned
11518,12601,01-01-2016,,xpo logistics,Delivered
11519,6469,11-17-2016,,ontrac,Delivered
11520,21732,03-27-2017,,ontrac,Delivered
11521,9777,01-13-2016,,usps,Delivered
11522,14112,01-02-2017,01-11-2017,purolator,Returned
11523,23624,04-16-2016,,ontrac,Delivered
11524,23577,04-09-2016,,ups,Delivered
11525,10787,07-23-2016,08-01-2016,usps,Returned
11526,7912,03-01-2017,03-16-2017,purolator,Returned
11527,11659,03-16-2016,,ontrac,Delivered
11528,20537,02-07-2017,,purolator,Delivered
11529,14398,09-05-2016,09-16-2016,dhl,Returned
11530,13216,12-29-2015,01-12-2016,usps,Returned
11531,16962,06-05-2016,06-19-2016,usps,Returned
11532,9523,01-09-2016,01-20-2016,lasership,Returned
11533,22566,10-15-2016,,lasership,Delivered
11534,15693,01-24-2017,02-07-2017,ontrac,Returned
11535,8957,09-19-2016,09-27-2016,amazon logistics,Returned
11536,20896,07-05-2017,07-19-2017,ontrac,Returned
11537,2209,01-19-2017,02-02-2017,lasership,Returned
11538,18446,12-16-2016,12-27-2016,fedex,Returned
11539,803,03-20-2017,,spee-dee delivery,Delivered
11540,20815,06-26-2017,07-08-2017,ups,Returned
11541,23323,03-01-2016,,dhl,Delivered
11542,3278,10-01-2016,,fedex,Delivered
11543,20615,05-30-2017,,purolator,Delivered
11544,9900,01-07-2016,,dhl,Delivered
11545,8438,01-09-2017,,purolator,Delivered
11546,8057,02-05-2017,,spee-dee delivery,Delivered
11547,22669,10-23-2016,,purolator,Delivered
11548,9165,08-25-2016,09-06-2016,xpo logistics,Returned
11549,1491,12-29-2016,,ontrac,Delivered
11550,7200,12-24-2016,,ontrac,Delivered
11551,16205,12-21-2015,01-02-2016,xpo logistics,Returned
11552,17624,03-17-2017,03-27-2017,lasership,Returned
11553,22735,11-07-2016,,lasership,Delivered
11554,15120,05-23-2017,,xpo logistics,Delivered
11555,15622,01-29-2017,02-13-2017,usps,Returned
11556,1372,01-01-2017,,usps,Delivered
11557,21506,02-28-2017,03-08-2017,amazon logistics,Returned
11558,16450,01-13-2016,,purolator,Delivered
11559,18198,10-03-2016,,xpo logistics,Delivered
11560,2401,01-09-2017,01-24-2017,ontrac,Returned
11561,11825,03-08-2016,,usps,Delivered
11562,19377,06-25-2016,,ontrac,Delivered
11563,13111,01-19-2017,,usps,Delivered
